LineId,Time,Content,EventId,EventTemplate
101,17:52:12,22/11/20 17:52:12 INFO impl.YarnClientImpl: Submitted application application_1668496639954_6829/n,5687db9a,22<*> <*>:<*>:<*> INFO <*> Submitted application application_<*>_<*><*>
102,17:52:12,22/11/20 17:52:12 INFO mapreduce.Job: The url to track the job: http://master1.cuhk.com:8088/proxy/application_1668496639954_6829//n,8b00557e,22<*> <*>:<*>:<*> INFO <*> The url to track the job: http:<*>
103,17:52:12,22/11/20 17:52:12 INFO mapreduce.Job: Running job: job_1668496639954_6829/n,12416bdf,22<*> <*>:<*>:<*> INFO <*> Running job: job_<*>_<*><*>
104,17:52:20,22/11/20 17:52:20 INFO mapreduce.Job: Job job_1668496639954_6829 running in uber mode : false/n,cc229564,22<*> <*>:<*>:<*> INFO <*> Job job_<*>_<*> running in uber mode : <*><*>
105,17:52:20,22/11/20 17:52:20 INFO mapreduce.Job:  map 0% reduce 0%/n,e3e2bb39,22<*> <*>:<*>:<*> INFO <*> map <*>% reduce <*>%<*>
106,17:52:28,22/11/20 17:52:28 INFO mapreduce.Job:  map 100% reduce 0%/n,e3e2bb39,22<*> <*>:<*>:<*> INFO <*> map <*>% reduce <*>%<*>
107,17:52:34,22/11/20 17:52:34 INFO mapreduce.Job:  map 100% reduce 100%/n,e3e2bb39,22<*> <*>:<*>:<*> INFO <*> map <*>% reduce <*>%<*>
108,17:52:34,22/11/20 17:52:34 INFO mapreduce.Job: Job job_1668496639954_6829 completed successfully/n,9096a907,22<*> <*>:<*>:<*> INFO <*> Job job_<*>_<*> completed successfully<*>
109,17:52:34,22/11/20 17:52:34 INFO mapreduce.Job: Counters: 54/n	File System Counters/n		FILE: Number of bytes read=13312006/n		FILE: Number of bytes written=27619073/n		FILE: Number of read operations=0/n		FILE: Number of large read operations=0/n		FILE: Number of write operations=0/n		HDFS: Number of bytes read=12800405/n		HDFS: Number of bytes written=12800000/n		HDFS: Number of read operations=14/n		HDFS: Number of large read operations=0/n		HDFS: Number of write operations=2/n	Job Counters /n		Launched map tasks=3/n		Launched reduce tasks=1/n		Other local map tasks=1/n		Data-local map tasks=2/n		Total time spent by all maps in occupied slots (ms)=54222/n		Total time spent by all reduces in occupied slots (ms)=22242/n		Total time spent by all map tasks (ms)=18074/n		Total time spent by all reduce tasks (ms)=3707/n		Total vcore-milliseconds taken by all map tasks=18074/n		Total vcore-milliseconds taken by all reduce tasks=3707/n		Total megabyte-milliseconds taken by all map tasks=55523328/n		Total megabyte-milliseconds taken by all reduce tasks=22775808/n	Map-Reduce Framework/n		Map input records=128000/n		Map output records=128000/n		Map output bytes=13056000/n		Map output materialized bytes=13312018/n		Input split bytes=405/n		Combine input records=0/n		Combine output records=0/n		Reduce input groups=128000/n		Reduce shuffle bytes=13312018/n		Reduce input records=128000/n		Reduce output records=128000/n		Spilled Records=256000/n		Shuffled Maps =3/n		Failed Shuffles=0/n		Merged Map outputs=3/n		GC time elapsed (ms)=666/n		CPU time spent (ms)=19390/n		Physical memory (bytes) snapshot=5927071744/n		Virtual memory (bytes) snapshot=21441560576/n		Total committed heap usage (bytes)=6266814464/n		Peak Map Physical memory (bytes)=2171998208/n		Peak Map Virtual memory (bytes)=4687728640/n		Peak Reduce Physical memory (bytes)=436396032/n		Peak Reduce Virtual memory (bytes)=7390842880/n	Shuffle Errors/n		BAD_ID=0/n		CONNECTION=0/n		IO_ERROR=0/n		WRONG_LENGTH=0/n		WRONG_MAP=0/n		WRONG_REDUCE=0/n	File Input Format Counters /n		Bytes Read=12800000/n	File Output Format Counters /n		Bytes Written=12800000/n,8a2803a2,22<*> <*>:<*>:<*> INFO mapreduce.Job: Counters: <*><*> File System Counters<*> FILE: Number of bytes read<*><*><*> FILE: Number of bytes written<*><*><*> FILE: Number of read operations<*><*><*> FILE: Number of large read operations<*><*><*> FILE: Number of write operations<*><*><*> HDFS: Number of bytes read<*><*><*> HDFS: Number of bytes written<*><*><*> HDFS: Number of read operations<*><*><*> HDFS: Number of large read operations<*><*><*> HDFS: Number of write operations<*><*><*> Job Counters <*> Launched map tasks<*><*><*> Launched reduce tasks<*><*><*> Other local map tasks<*><*><*> Data<*>local map tasks<*><*><*> Total time spent by all maps in occupied slots (ms)<*><*><*> Total time spent by all reduces in occupied slots (ms)<*><*><*> Total time spent by all map tasks (ms)<*><*><*> Total time spent by all reduce tasks (ms)<*><*><*> Total vcore<*>milliseconds taken by all map tasks<*><*><*> Total vcore<*>milliseconds taken by all reduce tasks<*><*><*> Total megabyte<*>milliseconds taken by all map tasks<*><*><*> Total megabyte<*>milliseconds taken by all reduce tasks<*><*><*> Map<*>Reduce Framework<*> Map input records<*><*><*> Map output records<*><*><*> Map output bytes<*><*><*> Map output materialized bytes<*><*><*> Input split bytes<*><*><*> Combine input records<*><*><*> Combine output records<*><*><*> Reduce input groups<*><*><*> Reduce shuffle bytes<*><*><*> Reduce input records<*><*><*> Reduce output records<*><*><*> Spilled Records<*><*><*> Shuffled Maps <*><*><*> Failed Shuffles<*><*><*> Merged Map outputs<*><*><*> GC time elapsed (ms)<*><*><*> CPU time spent (ms)<*><*><*> Physical memory (bytes) snapshot<*><*><*> Virtual memory (bytes) snapshot<*><*><*> Total committed heap usage (bytes)<*><*><*> Peak Map Physical memory (bytes)<*><*><*> Peak Map Virtual memory (bytes)<*><*><*> Peak Reduce Physical memory (bytes)<*><*><*> Peak Reduce Virtual memory (bytes)<*><*><*> Shuffle Errors<*> BAD_ID<*><*><*> CONNECTION<*><*><*> IO_ERROR<*><*><*> WRONG_LENGTH<*><*><*> WRONG_MAP<*><*><*> WRONG_REDUCE<*><*><*> File Input Format Counters <*> Bytes Read<*><*><*> File Output Format Counters <*> Bytes Written<*><*><*>
110,17:52:34,22/11/20 17:52:34 INFO terasort.TeraSort: done/n,955f88c7,22<*> <*>:<*>:<*> INFO <*> <*>
111,17:52:34,finish HadoopTerasort bench/n,810a13a1,finish <*> bench<*>
112,17:52:34,mkdir: cannot create directory '/home/team7/results/terasort/tiny_1_1': File exists/n,d223c8ec,mkdir: cannot create directory <*> File exists<*>
113,17:52:34,top: failed tty get/n,93b2c346,top: failed tty get<*>
114,17:52:34,Filesystem              1K-blocks     Used Available Use% Mounted on/n/dev/mapper/centos-root 410325244 64822888 345502356  16% //ndevtmpfs                  3994084        0   3994084   0% /dev/ntmpfs                     4005084        0   4005084   0% /dev/shm/ntmpfs                     4005084     8624   3996460   1% /run/ntmpfs                     4005084        0   4005084   0% /sys/fs/cgroup/n/dev/vda1                  508580   138364    370216  28% /boot/ntmpfs                      801020        0    801020   0% /run/user/0/n/n,fb3b04d3,Filesystem 1K<*>blocks Used Available Use% Mounted on<*> <*> <*> <*> <*>% <*> <*> <*> <*> <*>% <*> <*> <*> <*> <*>% <*> <*> <*> <*> <*>% <*> <*> <*> <*> <*>% <*> <*> <*> <*> <*>% <*> <*> <*> <*> <*>% <*>
115,17:52:34,total        used        free      shared  buff/cache   available/nMem:        8010172      632004     6687760        8624      690408     7061268/nSwap:       8388604           0     8388604			  	0			0			0/n,37837b14,total used free shared buff<*> available<*> <*> <*> <*> <*> <*> <*><*> <*> <*> <*> <*> <*> <*><*>
116,17:52:34,Start changing mapper and reducer .../n,abdeec3d,Start changing mapper and reducer ...<*>
117,17:52:34,"====================Start execute hibench datasize: tiny, mapper: 1, reducer: 2 ======================/n",e8b0ae87,"<*>Start execute hibench datasize: <*> mapper: <*>, reducer: <*> <*><*>"
118,17:52:34,Running terasort test .../n,a83566c9,Running <*> test ...<*>
119,17:52:34,"USER       PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND/nroot       698  0.0  0.0 110044   824 tty1     Ss+  16:38   0:00 /sbin/agetty --noclear tty1 linux/nroot       775  0.0  0.0 115528  2284 pts/0    Ss+  17:44   0:00 /usr/bin/bash --init-file /root/.vscode-server/bin/8fa188b2b301d36553cbc9ce1b0a146ccb93351f/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh/nroot      2081  0.0  0.0 113132  1484 pts/0    S    17:51   0:00 sh run_terasort.sh/nroot      2705  0.5  0.0 481100  7040 pts/0    Sl   17:52   0:00 python2 /home/team7/HiBench3/bin/functions/monitor.py HadoopTerasort 2459 /home/team7/HiBench3/report/terasort/hadoop/conf/../monitor.log /home/team7/HiBench3/report/terasort/hadoop/conf/../bench.log /home/team7/HiBench3/report/terasort/hadoop/conf/../monitor.html hd1.cuhk.com hd4.cuhk.com hd2.cuhk.com hd3.cuhk.com/nroot      2708  0.1  0.0 176064  4724 pts/0    S    17:52   0:00 ssh hd4.cuhk.com python -u -c ""exec('\nimport time, os, sys, socket, traceback\ns=socket.socket(socket.AF_INET, socket.SOCK_STREAM)\ns.bind((\""0.0.0.0\"",0))\ns.listen(5)\nprint s.getsockname()[1]\ns2,peer=s.accept()\ndef func_0():\n  with open(\""/proc/stat\"") as f:\n    s2.send(\""\"".join([x for x in f.readlines() if x.startswith(\""cpu\"")]))\n  \n  s2.send(\""----SEP----=0\""+chr(10))\ndef func_1():\n  with open(\""/proc/net/dev\"") as f:\n    s2.send(\""\"".join([x for x in f.readlines()]))\n  \n  s2.send(\""----SEP----=1\""+chr(10))\ndef func_2():\n  with open(\""/proc/diskstats\"") as f:\n    blocks = os.listdir(\""/sys/block\"")\n    s2.send(\""\"".join([x for x in f.readlines() if x.split()[2] in blocks and not x.split()[2].startswith(\""loop\"") and x.split()[3]!=\""0\""]))\n  \n  s2.send(\""----SEP----=2\""+chr(10))\ndef func_3():\n  with open(\""/proc/meminfo\"") as f:\n    mem = dict([(a, b.split()[0].strip()) for a, b in [x.split(\"":\"") for x in f.readlines()]])\n    s2.send(\"":\"".join([mem[field] for field in [\""MemTotal\"", \""Buffers\"", \""Cached\"", \""MemFree\"", \""Mapped\""]])+chr(10))\n  \n  s2.send(\""----SEP----=3\""+chr(10))\ndef func_4():\n  with open(\""/proc/loadavg\"") as f:\n    s2.send(f.read())\n  \n  s2.send(\""----SEP----=4\""+chr(10))\nwhile True:\n  s2.send((\""----SEP----+%s\"" % time.time())+chr(10))\n  func_0()\n  func_1()\n  func_2()\n  func_3()\n  func_4()\n  s2.send(\""----SEP----#end\""+chr(10))\n  time.sleep(5.0)\n')""/nroot      2712  0.0  0.0 176064  4728 pts/0    S    17:52   0:00 ssh hd3.cuhk.com python -u -c ""exec('\nimport time, os, sys, socket, traceback\ns=socket.socket(socket.AF_INET, socket.SOCK_STREAM)\ns.bind((\""0.0.0.0\"",0))\ns.listen(5)\nprint s.getsockname()[1]\ns2,peer=s.accept()\ndef func_0():\n  with open(\""/proc/stat\"") as f:\n    s2.send(\""\"".join([x for x in f.readlines() if x.startswith(\""cpu\"")]))\n  \n  s2.send(\""----SEP----=0\""+chr(10))\ndef func_1():\n  with open(\""/proc/net/dev\"") as f:\n    s2.send(\""\"".join([x for x in f.readlines()]))\n  \n  s2.send(\""----SEP----=1\""+chr(10))\ndef func_2():\n  with open(\""/proc/diskstats\"") as f:\n    blocks = os.listdir(\""/sys/block\"")\n    s2.send(\""\"".join([x for x in f.readlines() if x.split()[2] in blocks and not x.split()[2].startswith(\""loop\"") and x.split()[3]!=\""0\""]))\n  \n  s2.send(\""----SEP----=2\""+chr(10))\ndef func_3():\n  with open(\""/proc/meminfo\"") as f:\n    mem = dict([(a, b.split()[0].strip()) for a, b in [x.split(\"":\"") for x in f.readlines()]])\n    s2.send(\"":\"".join([mem[field] for field in [\""MemTotal\"", \""Buffers\"", \""Cached\"", \""MemFree\"", \""Mapped\""]])+chr(10))\n  \n  s2.send(\""----SEP----=3\""+chr(10))\ndef func_4():\n  with open(\""/proc/loadavg\"") as f:\n    s2.send(f.read())\n  \n  s2.send(\""----SEP----=4\""+chr(10))\nwhile True:\n  s2.send((\""----SEP----+%s\"" % time.time())+chr(10))\n  func_0()\n  func_1()\n  func_2()\n  func_3()\n  func_4()\n  s2.send(\""----SEP----#end\""+chr(10))\n  time.sleep(5.0)\n')""/nroot      2713  0.0  0.0 176064  4724 pts/0    S    17:52   0:00 ssh hd2.cuhk.com python -u -c ""exec('\nimport time, os, sys, socket, traceback\ns=socket.socket(socket.AF_INET, socket.SOCK_STREAM)\ns.bind((\""0.0.0.0\"",0))\ns.listen(5)\nprint s.getsockname()[1]\ns2,peer=s.accept()\ndef func_0():\n  with open(\""/proc/stat\"") as f:\n    s2.send(\""\"".join([x for x in f.readlines() if x.startswith(\""cpu\"")]))\n  \n  s2.send(\""----SEP----=0\""+chr(10))\ndef func_1():\n  with open(\""/proc/net/dev\"") as f:\n    s2.send(\""\"".join([x for x in f.readlines()]))\n  \n  s2.send(\""----SEP----=1\""+chr(10))\ndef func_2():\n  with open(\""/proc/diskstats\"") as f:\n    blocks = os.listdir(\""/sys/block\"")\n    s2.send(\""\"".join([x for x in f.readlines() if x.split()[2] in blocks and not x.split()[2].startswith(\""loop\"") and x.split()[3]!=\""0\""]))\n  \n  s2.send(\""----SEP----=2\""+chr(10))\ndef func_3():\n  with open(\""/proc/meminfo\"") as f:\n    mem = dict([(a, b.split()[0].strip()) for a, b in [x.split(\"":\"") for x in f.readlines()]])\n    s2.send(\"":\"".join([mem[field] for field in [\""MemTotal\"", \""Buffers\"", \""Cached\"", \""MemFree\"", \""Mapped\""]])+chr(10))\n  \n  s2.send(\""----SEP----=3\""+chr(10))\ndef func_4():\n  with open(\""/proc/loadavg\"") as f:\n    s2.send(f.read())\n  \n  s2.send(\""----SEP----=4\""+chr(10))\nwhile True:\n  s2.send((\""----SEP----+%s\"" % time.time())+chr(10))\n  func_0()\n  func_1()\n  func_2()\n  func_3()\n  func_4()\n  s2.send(\""----SEP----#end\""+chr(10))\n  time.sleep(5.0)\n')""/nroot      2714  0.0  0.0 176064  4728 pts/0    S    17:52   0:00 ssh hd1.cuhk.com python -u -c ""exec('\nimport time, os, sys, socket, traceback\ns=socket.socket(socket.AF_INET, socket.SOCK_STREAM)\ns.bind((\""0.0.0.0\"",0))\ns.listen(5)\nprint s.getsockname()[1]\ns2,peer=s.accept()\ndef func_0():\n  with open(\""/proc/stat\"") as f:\n    s2.send(\""\"".join([x for x in f.readlines() if x.startswith(\""cpu\"")]))\n  \n  s2.send(\""----SEP----=0\""+chr(10))\ndef func_1():\n  with open(\""/proc/net/dev\"") as f:\n    s2.send(\""\"".join([x for x in f.readlines()]))\n  \n  s2.send(\""----SEP----=1\""+chr(10))\ndef func_2():\n  with open(\""/proc/diskstats\"") as f:\n    blocks = os.listdir(\""/sys/block\"")\n    s2.send(\""\"".join([x for x in f.readlines() if x.split()[2] in blocks and not x.split()[2].startswith(\""loop\"") and x.split()[3]!=\""0\""]))\n  \n  s2.send(\""----SEP----=2\""+chr(10))\ndef func_3():\n  with open(\""/proc/meminfo\"") as f:\n    mem = dict([(a, b.split()[0].strip()) for a, b in [x.split(\"":\"") for x in f.readlines()]])\n    s2.send(\"":\"".join([mem[field] for field in [\""MemTotal\"", \""Buffers\"", \""Cached\"", \""MemFree\"", \""Mapped\""]])+chr(10))\n  \n  s2.send(\""----SEP----=3\""+chr(10))\ndef func_4():\n  with open(\""/proc/loadavg\"") as f:\n    s2.send(f.read())\n  \n  s2.send(\""----SEP----=4\""+chr(10))\nwhile True:\n  s2.send((\""----SEP----+%s\"" % time.time())+chr(10))\n  func_0()\n  func_1()\n  func_2()\n  func_3()\n  func_4()\n  s2.send(\""----SEP----#end\""+chr(10))\n  time.sleep(5.0)\n')""/nroot      2876  0.0  0.0 151064  1804 pts/0    R    17:52   0:00 ps au/nroot      7966  0.0  0.0 115524  2256 pts/1    Ss+  17:02   0:00 /usr/bin/bash --init-file /root/.vscode-server/bin/6261075646f055b99068d3688932416f2346dd3b/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh/nroot      9390  0.0  0.0 115524  2260 pts/3    Ss+  17:04   0:00 /usr/bin/bash --init-file /root/.vscode-server/bin/6261075646f055b99068d3688932416f2346dd3b/out/vs/workbench/contrib/terminal/browser/media/shellIntegration-bash.sh/n",90ddd592,"USER PID %CPU %MEM VSZ RSS TTY STAT START TIME COMMAND<*> <*> <*>.<*> <*>.<*> <*> <*> tty1 Ss<*> <*>:<*> <*>:<*> <*> <*>noclear tty1 linux<*> <*> <*>.<*> <*>.<*> <*> <*> pts<*> Ss<*> <*>:<*> <*>:<*> <*> <*>init<*>file <*> <*> <*>.<*> <*>.<*> <*> <*> pts<*> S <*>:<*> <*>:<*> sh run_terasort.sh<*> <*> <*>.<*> <*>.<*> <*> <*> pts<*> Sl <*>:<*> <*>:<*> python2 <*> HadoopTerasort <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>.<*> <*>.<*> <*> <*> pts<*> S <*>:<*> <*>:<*> ssh <*> python <*>u <*>c ""exec('\nimport time, os, sys, socket, <*> <*> <*> func_<*>():\n with open(\""<*> as f:\n <*> for x in f.readlines() if x.startswith(\""cpu\"")]))\n \n s2.send(\""<*>SEP<*><*>\""<*>chr(<*>))\ndef func_<*>():\n with open(\""<*> as f:\n <*> for x in f.readlines()]))\n \n s2.send(\""<*>SEP<*><*>\""<*>chr(<*>))\ndef func_<*>():\n with open(\""<*> as f:\n blocks <*> os.listdir(\""<*> <*> for x in f.readlines() if x.split()[<*>] in blocks and not <*> and x.split()[<*>]!<*>\""<*>\""]))\n \n s2.send(\""<*>SEP<*><*>\""<*>chr(<*>))\ndef func_<*>():\n with open(\""<*> as f:\n mem <*> dict([(a, <*> for a, b in [x.split(\"":\"") for x in f.readlines()]])\n <*> for field in [\""MemTotal\"", \""Buffers\"", \""Cached\"", \""MemFree\"", \""Mapped\""]])<*>chr(<*>))\n \n s2.send(\""<*>SEP<*><*>\""<*>chr(<*>))\ndef func_<*>():\n with open(\""<*> as f:\n <*> \n s2.send(\""<*>SEP<*><*>\""<*>chr(<*>))\nwhile <*>:\n s2.send((\""<*>SEP<*>%s\"" % time.time())<*>chr(<*>))\n func_<*>()\n func_<*>()\n func_<*>()\n func_<*>()\n func_<*>()\n s2.send(\""<*>SEP<*>#end\""<*>chr(<*>))\n <*> <*> <*>.<*> <*>.<*> <*> <*> pts<*> S <*>:<*> <*>:<*> ssh <*> python <*>u <*>c ""exec('\nimport time, os, sys, socket, <*> <*> <*> func_<*>():\n with open(\""<*> as f:\n <*> for x in f.readlines() if x.startswith(\""cpu\"")]))\n \n s2.send(\""<*>SEP<*><*>\""<*>chr(<*>))\ndef func_<*>():\n with open(\""<*> as f:\n <*> for x in f.readlines()]))\n \n s2.send(\""<*>SEP<*><*>\""<*>chr(<*>))\ndef func_<*>():\n with open(\""<*> as f:\n blocks <*> os.listdir(\""<*> <*> for x in f.readlines() if x.split()[<*>] in blocks and not <*> and x.split()[<*>]!<*>\""<*>\""]))\n \n s2.send(\""<*>SEP<*><*>\""<*>chr(<*>))\ndef func_<*>():\n with open(\""<*> as f:\n mem <*> dict([(a, <*> for a, b in [x.split(\"":\"") for x in f.readlines()]])\n <*> for field in [\""MemTotal\"", \""Buffers\"", \""Cached\"", \""MemFree\"", \""Mapped\""]])<*>chr(<*>))\n \n s2.send(\""<*>SEP<*><*>\""<*>chr(<*>))\ndef func_<*>():\n with open(\""<*> as f:\n <*> \n s2.send(\""<*>SEP<*><*>\""<*>chr(<*>))\nwhile <*>:\n s2.send((\""<*>SEP<*>%s\"" % time.time())<*>chr(<*>))\n func_<*>()\n func_<*>()\n func_<*>()\n func_<*>()\n func_<*>()\n s2.send(\""<*>SEP<*>#end\""<*>chr(<*>))\n <*> <*> <*>.<*> <*>.<*> <*> <*> pts<*> S <*>:<*> <*>:<*> ssh <*> python <*>u <*>c ""exec('\nimport time, os, sys, socket, <*> <*> <*> func_<*>():\n with open(\""<*> as f:\n <*> for x in f.readlines() if x.startswith(\""cpu\"")]))\n \n s2.send(\""<*>SEP<*><*>\""<*>chr(<*>))\ndef func_<*>():\n with open(\""<*> as f:\n <*> for x in f.readlines()]))\n \n s2.send(\""<*>SEP<*><*>\""<*>chr(<*>))\ndef func_<*>():\n with open(\""<*> as f:\n blocks <*> os.listdir(\""<*> <*> for x in f.readlines() if x.split()[<*>] in blocks and not <*> and x.split()[<*>]!<*>\""<*>\""]))\n \n s2.send(\""<*>SEP<*><*>\""<*>chr(<*>))\ndef func_<*>():\n with open(\""<*> as f:\n mem <*> dict([(a, <*> for a, b in [x.split(\"":\"") for x in f.readlines()]])\n <*> for field in [\""MemTotal\"", \""Buffers\"", \""Cached\"", \""MemFree\"", \""Mapped\""]])<*>chr(<*>))\n \n s2.send(\""<*>SEP<*><*>\""<*>chr(<*>))\ndef func_<*>():\n with open(\""<*> as f:\n <*> \n s2.send(\""<*>SEP<*><*>\""<*>chr(<*>))\nwhile <*>:\n s2.send((\""<*>SEP<*>%s\"" % time.time())<*>chr(<*>))\n func_<*>()\n func_<*>()\n func_<*>()\n func_<*>()\n func_<*>()\n s2.send(\""<*>SEP<*>#end\""<*>chr(<*>))\n <*> <*> <*>.<*> <*>.<*> <*> <*> pts<*> S <*>:<*> <*>:<*> ssh <*> python <*>u <*>c ""exec('\nimport time, os, sys, socket, <*> <*> <*> func_<*>():\n with open(\""<*> as f:\n <*> for x in f.readlines() if x.startswith(\""cpu\"")]))\n \n s2.send(\""<*>SEP<*><*>\""<*>chr(<*>))\ndef func_<*>():\n with open(\""<*> as f:\n <*> for x in f.readlines()]))\n \n s2.send(\""<*>SEP<*><*>\""<*>chr(<*>))\ndef func_<*>():\n with open(\""<*> as f:\n blocks <*> os.listdir(\""<*> <*> for x in f.readlines() if x.split()[<*>] in blocks and not <*> and x.split()[<*>]!<*>\""<*>\""]))\n \n s2.send(\""<*>SEP<*><*>\""<*>chr(<*>))\ndef func_<*>():\n with open(\""<*> as f:\n mem <*> dict([(a, <*> for a, b in [x.split(\"":\"") for x in f.readlines()]])\n <*> for field in [\""MemTotal\"", \""Buffers\"", \""Cached\"", \""MemFree\"", \""Mapped\""]])<*>chr(<*>))\n \n s2.send(\""<*>SEP<*><*>\""<*>chr(<*>))\ndef func_<*>():\n with open(\""<*> as f:\n <*> \n s2.send(\""<*>SEP<*><*>\""<*>chr(<*>))\nwhile <*>:\n s2.send((\""<*>SEP<*>%s\"" % time.time())<*>chr(<*>))\n func_<*>()\n func_<*>()\n func_<*>()\n func_<*>()\n func_<*>()\n s2.send(\""<*>SEP<*>#end\""<*>chr(<*>))\n <*> <*> <*>.<*> <*>.<*> <*> <*> pts<*> R <*>:<*> <*>:<*> ps au<*> <*> <*>.<*> <*>.<*> <*> <*> pts<*> Ss<*> <*>:<*> <*>:<*> <*> <*>init<*>file <*> <*> <*>.<*> <*>.<*> <*> <*> pts<*> Ss<*> <*>:<*> <*>:<*> <*> <*>init<*>file <*>"
