LineId,ThreadID,User,Content,EventId,EventTemplate
370,2,main,quit/n/n,d7c9d7a0,quit<*>
371,2,main,[2019-03-11 15:00:13.192] {DTA}[8.36.200.27 27]: delete rui user all/n,a7f82767,[<*> <*>:<*>:<*>.<*>] <*> <*>]: delete rui user all<*>
372,2,main,delete rui user all/n   ^/nError: Unrecognized command found at '^' position/n/n,d6fcce7f,delete rui user all<*>   ^<*> Unrecognized command found at '^' position<*>
373,2,main,[2019-03-11 15:00:13.193] {DTA}[8.36.200.27 27]: delete rui user all/n,a7f82767,[<*> <*>:<*>:<*>.<*>] <*> <*>]: delete rui user all<*>
374,2,main,delete rui user all/n   ^/nError: Unrecognized command found at '^' position/n/n,d6fcce7f,delete rui user all<*>   ^<*> Unrecognized command found at '^' position<*>
375,2,main,[2019-03-11 15:00:13.160] {DTA}[8.36.200.27 27]: interface Pos 81/4/0/n,df2b3100,[<*> <*>:<*>:<*>.<*>] <*> <*>]: interface Pos <*><*>
376,2,main,interface Pos 81/4/0/n/n,6c384be4,interface Pos <*><*>
377,2,main,[2019-03-11 15:00:13.162] {DTA}[8.36.200.27 27]: interface Pos 91/4/0/n,df2b3100,[<*> <*>:<*>:<*>.<*>] <*> <*>]: interface Pos <*><*>
378,2,main,interface Pos 91/4/0/n/n,6c384be4,interface Pos <*><*>
379,2,main,[2019-03-11 15:00:13.164] {DTA}[8.36.200.27 27]: interface Pos 61/4/0/n,df2b3100,[<*> <*>:<*>:<*>.<*>] <*> <*>]: interface Pos <*><*>
380,2,main,interface Pos 61/4/0/n		/n,b414c799,interface Pos <*><*>		<*>
381,2,main,[2019-03-11 15:00:13.164] {DTA}[8.36.200.27 27]: display clock/n,83b77666,[<*> <*>:<*>:<*>.<*>] <*> <*>]: display <*>
382,2,main,display clock/n                         total        used        free             shared    buff/cache   available/nMem:        8010172      627052     6692808        8624      690232     7066364/nSwap:       8388604           2     8388604,0e45abbb,display clock<*>                         total        used        free             shared    buff<*>   available<*>        <*>      <*>     <*>        <*>      <*>     <*><*>       <*>           <*>     <*>
